date,long_return,short_return,total_return
2004-07-12T00:00:00,-0.221362482,-0.85894965,0.637587168
2004-07-13T00:00:00,-1.22219104,-1.09937669,-0.12281435
2004-07-14T00:00:00,1.058940321,0.446636873,0.612303448
2004-07-15T00:00:00,-1.803743234,-0.80864371,-0.995099524
2004-07-16T00:00:00,-0.106626796,-0.091368517,-0.015258279
2004-07-19T00:00:00,2.220909249,1.782725033,0.438184216
2004-07-20T00:00:00,-2.330428806,-3.08126851,0.750839705
2004-07-21T00:00:00,0.654881398,0.804949011,-0.150067614
2004-07-22T00:00:00,-1.308181973,-2.264280168,0.956098195
2004-07-23T00:00:00,-1.982408689,-0.953712298,-1.028696391
2004-07-26T00:00:00,2.159069803,1.454538992,0.704530811
2004-07-27T00:00:00,-1.013471482,-0.638920073,-0.374551409
2004-07-28T00:00:00,2.539528564,1.276811389,1.262717175
2004-07-29T00:00:00,0.954286537,0.226395998,0.727890539
2004-07-30T00:00:00,0.528185641,0.11605111,0.412134531
2004-08-02T00:00:00,-1.572792434,-1.862632583,0.289840148
2004-08-03T00:00:00,-0.927275055,-0.762411118,-0.164863936
2004-08-04T00:00:00,-2.531032548,-1.357307333,-1.173725215
2004-08-05T00:00:00,-2.450564236,-2.598290288,0.147726052
2004-08-06T00:00:00,0.576690493,-0.292955815,0.869646308
2004-08-09T00:00:00,1.652420344,1.79579122,-0.143370876
2004-08-10T00:00:00,-2.258040891,-1.673022107,-0.585018784
2004-08-11T00:00:00,-1.710954882,-1.490495554,-0.220459328
2004-08-12T00:00:00,0.387442074,-0.169395447,0.556837521
2004-08-13T00:00:00,1.838411045,1.259671389,0.578739656
2004-08-16T00:00:00,1.027766318,0.38292713,0.644839188
2004-08-17T00:00:00,3.21099415,2.46753894,0.74345521
2004-08-18T00:00:00,-0.153842437,-0.169473938,0.015631501
2004-08-19T00:00:00,1.087582441,1.453503364,-0.365920923
2004-08-20T00:00:00,-0.057905041,-0.487801605,0.429896564
2004-08-23T00:00:00,-0.760223183,-0.828041239,0.067818056
2004-08-24T00:00:00,1.294998036,1.171861874,0.123136163
2004-08-25T00:00:00,-0.188865652,-0.940962805,0.752097154
2004-08-26T00:00:00,0.692107984,0.696818548,-0.004710565
2004-08-27T00:00:00,-1.75972303,-1.60264887,-0.15707416
2004-08-30T00:00:00,-0.531304491,0.264821384,-0.796125875
2004-08-31T00:00:00,1.186353906,1.023587541,0.162766365
2004-09-01T00:00:00,1.090923394,1.092102075,-0.001178681
2004-09-02T00:00:00,-2.301143735,-1.4809497,-0.820194035
2004-09-03T00:00:00,0.373201706,0.80147172,-0.428270014
2004-09-07T00:00:00,-0.332873517,-0.636535389,0.303661872
2004-09-08T00:00:00,3.306832048,0.816180627,2.490651422
2004-09-09T00:00:00,2.196761656,1.49888637,0.697875286
2004-09-10T00:00:00,1.106757265,0.674102367,0.432654898
2004-09-13T00:00:00,0.623093116,-0.02470883,0.647801945
2004-09-14T00:00:00,-1.123798337,-1.643577421,0.519779084
2004-09-15T00:00:00,0.579743776,0.783467813,-0.203724036
2004-09-16T00:00:00,0.532695934,0.425563194,0.10713274
2004-09-17T00:00:00,0.662236986,-0.09831713,0.760554116
2004-09-20T00:00:00,1.162956565,0.735435503,0.427521062
2004-09-21T00:00:00,-1.656551118,-1.312917839,-0.343633278
2004-09-22T00:00:00,0.392191393,-0.086585441,0.478776835
2004-09-23T00:00:00,-0.159008242,-0.457348828,0.298340586
2004-09-24T00:00:00,-1.141813135,-0.796802551,-0.345010584
2004-09-27T00:00:00,0.037136716,0.293618022,-0.256481305
2004-09-28T00:00:00,1.434059859,0.586092624,0.847967235
2004-09-29T00:00:00,0.794604523,0.635813108,0.158791414
2004-09-30T00:00:00,2.887985235,1.609896855,1.27808838
2004-10-01T00:00:00,1.308752059,1.231509687,0.077242372
2004-10-04T00:00:00,0.071605542,-0.085401604,0.157007146
2004-10-05T00:00:00,0.821435515,1.021837605,-0.20040209
2004-10-06T00:00:00,-1.38082116,-1.057058042,-0.323763118
2004-10-07T00:00:00,-2.091998047,-1.607887062,-0.484110985
2004-10-08T00:00:00,0.594306763,0.212849551,0.381457212
2004-10-11T00:00:00,-0.425617128,-0.627692377,0.202075249
2004-10-12T00:00:00,-1.08969686,-0.027573342,-1.062123518
2004-10-13T00:00:00,0.005092043,-2.05247085,2.057562893
2004-10-14T00:00:00,-0.295291656,-0.189432456,-0.1058592
2004-10-15T00:00:00,0.690781749,0.956800918,-0.266019169
2004-10-18T00:00:00,-0.347189943,-0.102281675,-0.244908269
2004-10-19T00:00:00,1.956465499,-0.115480736,2.071946235
2004-10-20T00:00:00,1.820075443,2.24705432,-0.426978876
2004-10-21T00:00:00,-0.998511534,-3.168812963,2.17030143
2004-10-22T00:00:00,0.263793977,0.523633086,-0.259839109
2004-10-25T00:00:00,0.768328198,0.684950616,0.083377582
2004-10-26T00:00:00,2.545713039,2.219672651,0.326040388
2004-10-27T00:00:00,-1.030285697,0.276803977,-1.307089673
2004-10-28T00:00:00,0.793844474,-0.090798596,0.88464307
2004-10-29T00:00:00,0.092514623,0.368833622,-0.276318999
2004-11-01T00:00:00,-0.163733451,0.065055917,-0.228789369
2004-11-02T00:00:00,1.263670669,0.140183974,1.123486695
2004-11-03T00:00:00,0.936946321,0.78193041,0.155015911
2004-11-04T00:00:00,1.282854359,0.20867897,1.074175389
2004-11-05T00:00:00,-0.216684728,-0.400520505,0.183835778
2004-11-08T00:00:00,-0.057640804,0.327316729,-0.384957533
2004-11-09T00:00:00,0.142727096,-0.262758971,0.405486067
2004-11-10T00:00:00,1.69726056,0.945016421,0.752244139
2004-11-11T00:00:00,1.52521229,0.76635507,0.75885722
2004-11-12T00:00:00,0.225589942,0.237522465,-0.011932523
2004-11-15T00:00:00,-0.45394128,-0.499935473,0.045994193
2004-11-16T00:00:00,1.372872347,1.385428832,-0.012556485
2004-11-17T00:00:00,0.002595359,0.133275851,-0.130680492
2004-11-18T00:00:00,-1.092867975,-2.164287105,1.07141913
2004-11-19T00:00:00,1.179834973,0.601321798,0.578513175
2004-11-22T00:00:00,0.540894513,-0.2845727,0.825467214
2004-11-23T00:00:00,0.976091978,1.272595292,-0.296503314
2004-11-24T00:00:00,0.108881786,0.353977746,-0.24509596
2004-11-26T00:00:00,0.251533998,-0.260348143,0.51188214
